gage_id,seg_id,RefNonRef,Area,NSE,Pbias,RSR,AbsPbias,NSEeval,AbsPbiaseval,RSReval,SumScore,DI
03289300,12295,NonRef,0.593983522,0.676621642,-25.5,0.56863518,25.5,1,0,1,2,22
03287600,12296,NonRef,-14.8616006,0.288007727,18.9,0.843702062,18.9,0,1,0,1,19
03289200,12310,NonRef,-18.47161453,0.482429393,-51.6,0.719343415,51.6,0,0,0,0,24
03289193,12299,NonRef,-7.856730214,0.61675231,-24.6,0.619000846,24.6,1,1,1,3,20
03287580,12300,NonRef,-41.70641229,-1.35931469,71,1.535823866,71,0,0,0,0,18
03288500,12301,NonRef,-43.69018473,-5.369129838,65.6,2.523540733,65.6,0,0,0,0,19
03289000,12312,NonRef,-3.369972219,0.265670505,-20.7,0.856908551,20.7,0,1,0,1,18
03290000,12303,Ref   ,-25.27209981,0.372862524,-41.9,0.791865907,41.9,0,0,0,0,10
03288000,12307,NonRef,-2.669632925,0.763086158,-18.9,0.486722937,18.9,1,1,1,3,16
03288200,12311,NonRef,-25.28347225,-2.276035951,385.1,1.809754392,385.1,0,0,0,0,18
03290500,12313,NonRef,-0.009626905,0.590011353,5.8,0.64028702,5.8,1,1,1,3,20
03287500,12320,NonRef,1.978007729,0.534196298,7.9,0.682482298,7.9,1,1,1,3,21
03287250,12321,NonRef,-0.041341753,0.379370853,8.2,0.787627715,8.2,0,1,0,1,24
03284520,12322,NonRef,-47.94069193,0.202014257,-24.3,0.893201238,24.3,0,1,0,1,17
03284530,12323,NonRef,-27.57099002,0.386905973,-22.8,0.782916244,22.8,0,1,0,1,18
03285000,12331,Ref   ,0.038064798,0.691059188,-4,0.555811547,4,1,1,1,3,15
03284555,12330,NonRef,-7.782276203,0.107284247,-73.9,0.944730789,73.9,0,0,0,0,25
03284230,12334,NonRef,-0.042483772,0.174259575,-35.9,0.903750511,35.9,0,0,0,0,21
03287000,12333,NonRef,-0.009701136,0.590590924,8.1,0.639834603,8.1,1,1,1,3,21
03284500,12341,NonRef,-0.023646423,0.540787126,11.8,0.677619342,11.8,1,1,1,3,20
03286500,12335,NonRef,-0.017292482,0.545321162,15,0.674245265,15,1,1,1,3,23
03612000,12354,NonRef,-0.769847047,0.329564892,-44,0.818782021,44,0,0,0,0,13
03611850,12350,NonRef,1.071767738,0.320238947,-57.9,0.824412649,57.9,0,0,0,0,23
03611800,12351,NonRef,-13.32539367,0.209572484,-18.6,0.888991345,18.6,0,1,0,1,18
03611900,12355,NonRef,-39.50811094,0.411653393,-24.4,0.766978401,24.4,0,1,0,1,18
03611260,12356,NonRef,1032.660978,0.007210526,-90.3,0.996352557,90.3,0,0,0,0,18
03238500,12390,Ref   ,0.079420825,0.641268436,-16,0.598928141,16,1,1,1,3,14
03237500,12393,Ref   ,0.088967972,0.674714122,-16.7,0.570325156,16.7,1,1,1,3,15
03237280,12394,Ref   ,-4.888126608,0.386748211,-12.8,0.783080893,12.8,0,1,0,1,8
03237255,12395,Ref   ,-0.598268366,0.694431053,8,0.552699453,8,1,1,1,3,5
03238772,12409,NonRef,-26.67928098,0.265872937,-53.7,0.856679055,53.7,0,0,0,0,15
03238745,12410,NonRef,-2.902952746,0.174144151,-62.4,0.90862719,62.4,0,0,0,0,19
03216500,12433,NonRef,-0.390221308,0.328143937,-38.5,0.819649246,38.5,0,0,0,0,14
03216350,12434,NonRef,-0.050994391,-0.03182879,-42.1,1.015736256,42.1,0,0,0,0,16
03253500,12481,NonRef,0.087136468,0.676794891,-6.6,0.568494751,6.6,1,1,1,3,17
03252300,12443,Ref   ,-0.296520737,0.688464431,-15,0.558111854,15,1,1,1,3,14
03252500,12447,NonRef,-0.120948545,0.673474172,-6.9,0.571405647,6.9,1,1,1,3,20
03252000,12449,NonRef,-1.904046561,0.671362148,6.8,0.573249036,6.8,1,1,1,3,25
03406500,12465,NonRef,-0.054109778,0.582001546,-36.9,0.646510979,36.9,1,0,1,2,15
03251200,12485,Ref   ,1.837582574,0.713707906,-17.2,0.535023293,17.2,1,1,1,3,12
03251000,12476,Ref   ,2.603012562,0.724207682,-11.5,0.525140281,11.5,1,1,1,3,13
03254550,12478,NonRef,35.72204126,0.238402695,-65.5,0.872584332,65.5,0,0,0,0,14
03254480,12487,NonRef,-16.37242148,0.205962157,-58.3,0.89093712,58.3,0,0,0,0,13
03251500,12489,NonRef,0.151432755,0.629303566,-9.2,0.608832747,9.2,1,1,1,3,15
03250500,12514,NonRef,-0.043958259,0.563305958,-3.3,0.660775074,3.3,1,1,1,3,14
03250100,12519,Ref   ,-0.731329989,0.487942679,-26.3,0.715542783,26.3,0,0,0,0,9
03250190,12512,NonRef,0.091207372,0.399998017,-32.7,0.774485811,32.7,0,0,0,0,15
03250322,12517,Ref   ,-0.732687308,0.302778899,-26.6,0.834909432,26.6,0,0,0,0,8
03250310,12518,Ref   ,-40.30924128,0.108024177,39,0.944344939,39,0,0,0,0,7
03250000,12520,NonRef,-1.016920897,0.405425149,-6.4,0.771055522,6.4,0,1,0,1,10
03249505,12521,NonRef,0.1272375,0.010565264,-14.7,0.994279612,14.7,0,1,0,1,14
03249500,12523,NonRef,-0.143204546,0.409217922,6.7,0.768601767,6.7,0,1,0,1,14
03248300,12539,NonRef,-1.058763697,0.481902928,51.3,0.719641847,51.3,0,0,0,0,5
03248500,12546,Ref   ,-0.553349576,0.624288659,14,0.612934216,14,1,1,1,3,6
03201800,12555,Ref   ,-8.541055718,0.521955084,-22.3,0.691362855,22.3,1,1,1,3,5
03201902,12560,Ref   ,-0.199600798,0.75618504,-9.3,0.493692214,9.3,1,1,1,3,8
03201980,12565,NonRef,0.587178918,0.710940333,-5.4,0.537581706,5.4,1,1,1,3,20
03202000,12571,NonRef,-2.093361093,0.780738715,-15.1,0.468241347,15.1,1,1,1,3,20
03205470,12574,NonRef,0.483786176,0.434188325,-41,0.752092198,41,0,0,0,0,18
03255500,12592,NonRef,-6.954216376,0.45257571,-42.2,0.739856409,42.2,0,0,0,0,32
03259000,12594,NonRef,-2.640557404,0.489057176,-34.4,0.714783736,34.4,0,0,0,0,36
03260100,12596,NonRef,6.670195871,0.163189476,-68.8,0.914656496,68.8,0,0,0,0,16
03262001,12597,NonRef,-3.769683474,0.756270929,-0.5,0.493614845,0.5,1,1,1,3,11
03257500,12598,NonRef,-2.471528956,0.164824216,-29.2,0.913841921,29.2,0,0,0,0,35
03276700,12617,Ref   ,-1.210879768,0.537037476,-21.8,0.680384536,21.8,1,1,1,3,15
03277075,12621,NonRef,-1.53879264,0.479162118,-54.3,0.721599117,54.3,0,0,0,0,13
03277130,12624,NonRef,-5.858011121,0.398999721,-45.3,0.775110803,45.3,0,0,0,0,14
03277000,12630,NonRef,-1.556440313,0.494848071,-54.1,0.710697731,54.1,0,0,0,0,17
03230800,12639,NonRef,-1.319206399,0.433343236,-32.2,0.752730895,32.2,0,0,0,0,24
03230900,12640,NonRef,-0.313096052,0.084125431,-28.5,0.956971435,28.5,0,0,0,0,25
03231000,12641,NonRef,-0.086411752,0.366639169,-32.2,0.79580857,32.2,0,0,0,0,25
03235500,12643,Ref   ,-0.515843773,0.251400058,-24.5,0.865174029,24.5,0,1,0,1,8
03231500,12655,NonRef,-0.04435548,0.761150477,-4.1,0.488710998,4.1,1,1,1,3,28
03234500,12661,NonRef,-0.024764865,0.781759313,-2.8,0.467151539,2.8,1,1,1,3,24
03237020,12668,NonRef,0.004061166,0.728359028,-11.5,0.521103621,11.5,1,1,1,3,26
03413200,12689,Ref   ,-7.694925348,0.625424052,-7.1,0.612001637,7.1,1,1,1,3,6
03417500,13886,NonRef,0.07705399,NA,NA,NA,NA,0,0,0,0,20
03061000,12715,NonRef,0.26353855,0.583248705,-22.1,0.645547536,22.1,1,1,1,3,23
03059000,12720,NonRef,0.323438586,0.523861493,-30.2,0.689999055,30.2,1,0,1,2,22
03059500,12722,NonRef,-0.107449434,0.416411571,-25.2,0.763876632,25.2,0,0,0,0,10
03058500,12724,NonRef,0.953762061,0.36773048,-29.4,0.79513189,29.4,0,0,0,0,26
03058000,12727,NonRef,-0.083099205,0.393190587,-32.8,0.778953714,32.8,0,0,0,0,18
03062500,12731,NonRef,-0.685146772,0.468597122,-37.2,0.728935481,37.2,0,0,0,0,24
03062400,12733,NonRef,-2.039362365,0.429354317,-28.3,0.755380959,28.3,0,0,0,0,13
03061500,12742,NonRef,-0.004310159,0.477699157,-21.8,0.722687073,21.8,0,1,0,1,23
03070500,12750,Ref   ,-0.087423504,0.731416652,-10.3,0.518238251,10.3,1,1,1,3,18
03065400,12756,Ref   ,-0.896820364,0.563857128,-25.4,0.660348502,25.4,1,0,1,2,10
03065000,12755,Ref   ,0.565066174,0.703702754,3.5,0.544318854,3.5,1,1,1,3,7
03066000,12757,Ref   ,-1.224630599,0.617664512,-5.5,0.618318483,5.5,1,1,1,3,10
03070000,12759,Ref   ,0.682043106,0.694643364,-2.7,0.552574303,2.7,1,1,1,3,8
03069870,12761,Ref   ,0.793193807,NA,NA,NA,NA,0,0,0,0,8
03069500,12762,Ref   ,0.902955674,0.774124184,-5.4,0.475252917,5.4,1,1,1,3,7
03068800,12768,Ref   ,-3.436015169,0.617588425,-21.6,0.618352719,21.6,1,1,1,3,5
03069000,12774,Ref   ,1.418429586,0.66060863,-15.8,0.582554403,15.8,1,1,1,3,6
03067510,12773,NonRef,-1.861693456,0.632971523,-6.1,0.605739126,6.1,1,1,1,3,4
03084000,12775,NonRef,-8.541666667,0.249656219,-19.3,0.866196193,19.3,0,1,0,1,19
03085000,12783,NonRef,0.037604431,0.556715897,-7,0.665778884,7,1,1,1,3,26
03075070,12787,NonRef,0.027217144,0.493240231,-6.2,0.711854095,6.2,0,1,0,1,25
03075000,12790,NonRef,-0.006694353,NA,NA,NA,NA,0,0,0,0,27
03074500,12795,NonRef,-0.138207637,0.52878262,-31.3,0.686436824,31.3,1,0,1,2,16
03072000,12796,NonRef,0.676599505,0.576823215,-4.8,0.650505302,4.8,1,1,1,3,21
03072655,12799,NonRef,-0.416992629,0.756432573,-9.2,0.493514057,9.2,1,1,1,3,22
03072500,12802,NonRef,0.565352076,0.750757576,-11.1,0.499226575,11.1,1,1,1,3,23
03073000,12811,NonRef,-0.293580014,0.573448686,2,0.653088979,2,1,1,1,3,21
03083000,12816,Ref   ,-2.786573781,0.190948881,-6.8,0.899429852,6.8,0,1,0,1,7
03083500,12819,NonRef,0.209651446,0.682847169,-12,0.563150167,12,1,1,1,3,24
03082500,12823,NonRef,0.190634216,0.677299377,-13.1,0.568054265,13.1,1,1,1,3,18
03079000,12833,NonRef,0.189625915,0.529713588,-4.7,0.685758404,4.7,1,1,1,3,16
03078000,12826,Ref   ,-1.997679305,0.614894593,-29.2,0.620554217,29.2,1,0,1,2,9
03076500,12829,NonRef,0.053927371,0.755591022,-2,0.494365893,2,1,1,1,3,17
03080000,12834,NonRef,-0.769243386,0.642954566,-30.4,0.597518925,30.4,1,0,1,2,13
03076600,12837,Ref   ,-1.307822717,0.601121362,-2.1,0.631549289,2.1,1,1,1,3,8
03081500,12840,NonRef,0.184237114,0.63710286,-11.4,0.601749993,11.4,1,1,1,3,18
03081000,12841,NonRef,0.186254913,0.660049644,-9.7,0.583039091,9.7,1,1,1,3,18
03077500,12844,NonRef,0.630324348,-0.191223543,-4.6,1.091395437,4.6,0,1,0,1,17
03075500,12850,NonRef,-0.764263286,0.740639453,7.4,0.509262714,7.4,1,1,1,3,19
03109500,12863,NonRef,-0.100906141,0.718875861,-12.2,0.530199108,12.2,1,1,1,3,22
03108000,12868,NonRef,-0.549214171,0.794410909,-4.2,0.453408812,4.2,1,1,1,3,30
03110000,12865,NonRef,-0.274076687,0.690199383,-9.2,0.556584442,9.2,1,1,1,3,16
03085956,12882,NonRef,-3.366939319,0.502035433,-23.8,0.705558662,23.8,1,1,0,2,27
03110830,12884,NonRef,-1.405326935,0.483770991,-11.1,0.718381882,11.1,0,1,0,1,16
03085500,12888,NonRef,-0.329262475,0.585414865,-15.9,0.643867919,15.9,1,1,1,3,24
03271800,12901,NonRef,-2.293377772,0.660230159,-5.3,0.582876228,5.3,1,1,1,3,17
03270800,12899,NonRef,-2.737906508,0.496637506,-28.9,0.709439966,28.9,0,0,0,0,17
03271000,12900,NonRef,-3.600594954,0.644460608,-6.4,0.596223931,6.4,1,1,1,3,19
03272000,12907,NonRef,-1.903780093,0.720761329,0,0.528418124,0,1,1,1,3,18
03272700,12906,Ref   ,-0.451574741,0.648554528,-18.8,0.592806483,18.8,1,1,1,3,13
03271300,12904,NonRef,-4.897523267,0.270055897,-53.2,0.85414491,53.2,0,0,0,0,20
03271500,12914,NonRef,0.078815297,0.807604192,-15.3,0.4386155,15.3,1,1,1,3,29
03271601,12915,NonRef,0.120254936,0.789514696,-19.5,0.458752371,19.5,1,1,1,3,31
03274000,12928,NonRef,-0.040534527,0.822062398,-11.3,0.42181672,11.3,1,1,1,3,28
03274650,12934,NonRef,-13.26828455,0.459397355,9.4,0.735231214,9.4,0,1,0,1,13
03274750,12940,NonRef,-2.861209022,0.601470855,-7.3,0.631265457,7.3,1,1,1,3,14
03275500,12938,NonRef,-1.341269518,NA,NA,NA,NA,0,0,0,0,21
03275600,12936,NonRef,-0.114369047,0.714732743,-6.6,0.534087641,6.6,1,1,1,3,23
03274950,12944,NonRef,-10.955575,0.216697245,13.1,0.884991433,13.1,0,1,0,1,10
03275000,12947,NonRef,-0.159897176,0.677554504,-8.4,0.567829669,8.4,1,1,1,3,17
03276000,12953,NonRef,-0.753230744,-0.078720782,6.4,1.038585522,6.4,0,1,0,1,23
03276500,12955,NonRef,-0.244254876,0.621287312,-4.1,0.615382088,4.1,1,1,1,3,22
03240000,12966,NonRef,0.088450258,0.415703794,5.5,0.764374479,5.5,0,1,0,1,17
03241500,12959,Ref   ,-5.646293034,0.643718667,-17.8,0.596878814,17.8,1,1,1,3,16
03244000,12987,NonRef,0.471620208,0.534560918,44.8,0.682188814,44.8,1,0,1,2,16
03247500,12982,NonRef,-0.091932214,0.436315378,-9.9,0.750771913,9.9,0,1,0,1,33
03247050,12985,NonRef,0.362674209,0.351145454,-13.7,0.805477379,13.7,0,1,0,1,26
03245500,15722,NonRef,0.270221161,0.47640774,5.4,0.723579963,5.4,0,1,0,1,28
03207020,13008,NonRef,-0.685600405,NA,NA,NA,NA,0,0,0,0,17
03206600,13007,NonRef,-15.48102226,0.354915164,-33.2,0.803147057,33.2,0,0,0,0,6
03266500,13025,Ref   ,-3.02467498,0.381952153,-50.2,0.786123041,50.2,0,0,0,0,13
03266560,13032,NonRef,1.063095402,0.253133257,-51.9,0.864140971,51.9,0,0,0,0,17
03260700,13026,NonRef,-5.345501956,0.25361792,4.9,0.863899283,4.9,0,1,0,1,17
03260706,13027,NonRef,0.372670807,-0.24938583,13.5,1.11762719,13.5,0,1,0,1,17
03261500,13038,NonRef,-0.451922511,0.71455851,-7.8,0.53425485,7.8,1,1,1,3,18
03267000,13028,NonRef,-0.856793146,-0.195116895,-43.9,1.09318681,43.9,0,0,0,0,15
03267900,13056,NonRef,0.125641531,0.112821289,-41.5,0.941870386,41.5,0,0,0,0,21
03261950,13053,NonRef,-0.299102692,0.646463818,-12.9,0.594571099,12.9,1,1,1,3,18
03262700,13052,NonRef,-0.152466967,0.737315281,-2.3,0.512512926,2.3,1,1,1,3,21
03265000,13049,NonRef,-0.16275654,0.707408752,-1.8,0.540904493,1.8,1,1,1,3,21
03264000,13048,NonRef,-1.715147071,0.702984587,-3.3,0.544978115,3.3,1,1,1,3,22
03266000,13068,NonRef,0.226821006,0.762025216,-6.8,0.487815273,6.8,1,1,1,3,21
03262000,13050,NonRef,-0.208513728,0.743566565,1.8,0.50638082,1.8,1,1,1,3,20
03269500,13060,NonRef,0.228685041,0.294644349,-39.7,0.839835055,39.7,0,0,0,0,28
03263000,13067,NonRef,-0.036714105,0.752963463,-3.7,0.49701617,3.7,1,1,1,3,20
03270000,13071,NonRef,0.220643243,0.441899516,-41.2,0.747043898,41.2,0,0,0,0,28
03310300,13083,NonRef,-3.681506849,0.590329043,-54.4,0.640037997,54.4,1,0,1,2,20
03310000,13082,NonRef,-3.437444588,0.540471733,-66.1,0.677844364,66.1,1,0,1,2,20
03305000,13091,NonRef,-1.443153819,0.100671653,6.9,0.948270423,6.9,0,1,0,1,17
03304500,13090,Ref   ,-8.89740315,-0.357106412,14,1.164869353,14,0,1,0,1,6
03310400,13114,Ref   ,-2.338612842,0.64779974,-32.8,0.593441412,32.8,1,0,1,2,7
03308500,13103,NonRef,-13.9113673,0.650842462,-3.1,0.590880832,3.1,1,1,1,3,16
03307000,13120,NonRef,4.968704809,0.692754171,-17.3,0.554283803,17.3,1,1,1,3,14
03306500,13116,NonRef,-0.003396624,NA,NA,NA,NA,0,0,0,0,17
03306000,13118,NonRef,-0.090387435,-0.707558038,-13.1,1.306677938,13.1,0,1,0,1,18
03312000,13126,NonRef,-8.297853336,0.339594384,-49.8,0.812599814,49.8,0,0,0,0,14
03311000,13131,NonRef,-1.191465079,-0.353835335,-62.6,1.163508096,62.6,0,0,0,0,19
03311600,13133,Ref   ,-14.63032581,0.698106692,13.4,0.549413993,13.4,1,1,1,3,9
03311500,13141,NonRef,-2.540750634,0.691558277,-25.2,0.555357089,25.2,1,0,1,2,18
03315500,14447,NonRef,-0.049401933,0.718422533,-32.1,0.530621741,32.1,1,0,1,2,20
03307500,13146,Ref   ,-0.07644425,0.541813391,-38.6,0.676852309,38.6,1,0,1,2,7
03314500,13155,NonRef,4.752796996,0.507755076,-39.6,0.701583066,39.6,1,0,0,1,20
03312259,13163,NonRef,-4.536177497,-0.085179144,-45.7,1.041481675,45.7,0,0,0,0,12
03314000,13170,NonRef,NA,0.568175186,-57.1,0.657090947,57.1,1,0,1,2,18
03313000,13182,NonRef,-2.049779924,-0.903744583,-42.5,1.379706954,42.5,0,0,0,0,20
03313500,13183,NonRef,-11.92076406,0.684742524,-25,0.561442616,25,1,0,1,2,11
03313700,13184,NonRef,-15.12018211,0.451145467,-52.2,0.740820886,52.2,0,0,0,0,18
03056250,13194,NonRef,-0.192809346,0.44085599,-30.4,0.747718787,30.4,0,0,0,0,14
03056000,13208,NonRef,-0.921048661,0.333877025,-21.6,0.816133374,21.6,0,1,0,1,16
03051000,13200,NonRef,-3.13475959,0.71825657,-5.6,0.530782777,5.6,1,1,1,3,15
03052000,13205,NonRef,-2.286366968,0.740860096,-25.4,0.509043922,25.4,1,0,1,2,12
03053500,13204,NonRef,-1.07708131,0.598622232,-29.7,0.633529118,29.7,1,0,1,2,13
03057000,13207,NonRef,-0.494388847,0.426175403,-19.2,0.757488934,19.2,0,1,0,1,18
03054500,13209,NonRef,-1.12173818,0.735209321,-18.1,0.514566217,18.1,1,1,1,3,17
03050000,13216,Ref   ,-2.1153663,0.768559303,-2.4,0.481068582,2.4,1,1,1,3,12
03050500,13215,NonRef,-1.227188401,0.730265922,1,0.519346067,1,1,1,1,3,19
03052500,13223,NonRef,-8.29218239,0.467234162,-29.7,0.729891167,29.7,0,0,0,0,12
03187000,13236,Ref   ,-0.315105641,0.687458928,-1.8,0.559022804,1.8,1,1,1,3,11
03186500,13235,Ref   ,-0.180922079,0.672948891,-2.8,0.571870556,2.8,1,1,1,3,4
03187500,13237,Ref   ,0.114558948,0.633878708,-27.1,0.605061203,27.1,1,0,1,2,4
03189000,13238,NonRef,-1.690916241,0.533477619,-21.4,0.682981472,21.4,1,1,1,3,8
03190000,13239,Ref   ,0.164730847,0.444476858,-11.2,0.745285069,11.2,0,1,0,1,11
03190400,13263,NonRef,0.042758001,0.386576374,-20.7,0.783187713,20.7,0,1,0,1,10
03189100,13244,NonRef,0.073210458,0.702783405,-10.3,0.545158081,10.3,1,1,1,3,9
03189600,13251,NonRef,0.023206377,0.319277812,-9.4,0.825025209,9.4,0,1,0,1,18
03191500,13255,NonRef,-3.846153846,0.27239748,-45.1,0.852960373,45.1,0,0,0,0,16
03192000,13264,NonRef,0.077736921,0.548919643,-8.5,0.671609578,8.5,1,1,1,3,16
03193000,13612,NonRef,-0.172381821,0.70520282,-9.8,0.542939684,9.8,1,1,1,3,18
03048500,13265,NonRef,-0.170940171,0.363284992,-27.2,0.797925724,27.2,0,0,0,0,24
03045000,13270,NonRef,0.135065903,0.424164699,-30.2,0.758820519,30.2,0,0,0,0,17
03047000,13274,NonRef,-0.505705483,0.139496693,-34.3,0.927602202,34.3,0,0,0,0,20
03032500,13298,NonRef,-0.944033379,0.730698186,-5.2,0.518930937,5.2,1,1,1,3,21
03034000,13299,NonRef,-0.096110071,0.658215605,-5.4,0.584609728,5.4,1,1,1,3,20
03036000,15726,NonRef,-0.148616013,0.432291379,8.6,0.753439253,8.6,0,1,0,1,18
03034500,13300,NonRef,-1.347721065,0.441431533,25.8,0.747356966,25.8,0,0,0,0,16
03039000,13294,NonRef,-1.102810388,0.087900641,-22.1,0.95500704,22.1,0,1,0,1,24
03038000,13301,NonRef,0.196195692,0.518799373,-22.9,0.693670165,22.9,1,1,1,3,28
03036500,13309,NonRef,0.063084461,0.735524878,-9.3,0.514259516,9.3,1,1,1,3,22
03031500,13315,NonRef,0.1403087,0.717399841,-11.4,0.531589169,11.4,1,1,1,3,18
03042500,13321,NonRef,-0.643204518,0.719243458,-4.7,0.529852194,4.7,1,1,1,3,27
03042280,13320,NonRef,-0.140916129,0.589737753,-5.6,0.64049642,5.6,1,1,1,3,22
03041000,13327,NonRef,-3.526806895,NA,NA,NA,NA,0,0,0,0,22
03040000,13328,NonRef,-0.636280316,0.620996477,-23,0.61561809,23,1,1,1,3,23
03041029,13329,NonRef,0.01194833,0.54512558,-30.5,0.674329153,30.5,1,0,1,2,25
03041500,13336,NonRef,-0.629439536,0.611099082,-35.9,0.62360474,35.9,1,0,1,2,24
03042000,13333,NonRef,-0.034185201,0.660014733,-24,0.583068774,24,1,1,1,3,18
03044000,13338,NonRef,-0.266226017,0.299251959,-26.2,0.837078822,26.2,0,0,0,0,24
03223000,13348,NonRef,-1.843099007,0.232981851,102.2,0.875770613,102.2,0,0,0,0,20
03223425,13350,NonRef,-5.992658002,-0.386503355,168.7,1.177377122,168.7,0,0,0,0,19
03224500,13369,NonRef,-0.043547391,0.278695154,97.3,0.849238536,97.3,0,0,0,0,21
03218000,13352,Ref   ,-2.23350528,0.042595074,23.9,0.978406154,23.9,0,1,0,1,12
03219500,13382,NonRef,-0.067502904,0.741298757,-7.8,0.50861502,7.8,1,1,1,3,18
03228300,13364,NonRef,-0.841375654,0.156899287,-69.5,0.918146009,69.5,0,0,0,0,11
03228750,13362,Ref   ,-2.643185023,-0.000927131,-78.9,1.00038366,78.9,0,0,0,0,11
03228805,13366,NonRef,-2.952008973,-0.006313593,-71,1.003122352,71,0,0,0,0,21
03228500,13368,NonRef,-0.264037837,0.069345471,-69.8,0.964681991,69.8,0,0,0,0,20
03225500,13376,NonRef,-0.674553731,-0.041048122,90.8,1.020293984,90.8,0,0,0,0,22
03226800,13380,NonRef,0.249109961,0.021523071,94.4,0.989148677,94.4,0,0,0,0,25
03220000,13386,NonRef,6214.29585,0.677560207,16.7,0.567824648,16.7,1,1,1,3,15
03221000,13392,NonRef,-0.426843704,0.759033588,-7.5,0.490871908,7.5,1,1,1,3,16
03229000,13401,NonRef,-5.267431544,0.112940101,-73,0.941811571,73,0,0,0,0,24
03229500,13402,NonRef,-1.532580227,0.206565969,-70.2,0.890728473,70.2,0,0,0,0,26
03230450,13412,NonRef,-4.390556564,0.640742348,-18.4,0.5993335,18.4,1,1,1,3,23
03230500,13415,NonRef,0.042527441,0.572228478,44.9,0.654027271,44.9,1,0,1,2,22
03227500,13418,NonRef,0.315911988,0.720819561,28.1,0.528363017,28.1,1,0,1,2,24
03234300,13430,NonRef,-0.281073945,0.476482841,-9.9,0.723504014,9.9,0,1,0,1,20
03232000,13434,NonRef,-0.3529666,0.522096756,-15.2,0.691278423,15.2,1,1,1,3,20
03232470,13438,NonRef,0.110296959,0.359431955,-5.7,0.800309292,5.7,0,1,0,1,23
03234000,13445,NonRef,-0.028987877,0.586906386,-7.3,0.642705259,7.3,1,1,1,3,22
03232500,13443,NonRef,-0.946666855,0.536332726,-4.9,0.680915383,4.9,1,1,1,3,21
03026500,13450,Ref   ,-0.101936799,0.288128862,-0.4,0.843704707,0.4,0,1,0,1,5
03028000,13451,Ref   ,-1.83551996,0.651117381,-10.6,0.59064849,10.6,1,1,1,3,7
03027500,13452,NonRef,0.844503837,-0.237840776,-29.8,1.112546665,29.8,0,0,0,0,16
03028500,13456,NonRef,0.000980402,0.559131098,-11.8,0.663959283,11.8,1,1,1,3,15
03029500,13467,NonRef,-0.076026419,0.476368744,-7.2,0.723606908,7.2,0,1,0,1,15
03030500,13471,NonRef,-1.695570512,0.424294567,-5.4,0.758734946,5.4,0,1,0,1,18
03030852,13473,NonRef,0.302459782,0.474276283,-5.7,0.724873768,5.7,0,1,0,1,17
03170000,13477,Ref   ,0.029458514,0.603140172,-10.6,0.6299535,10.6,1,1,1,3,10
03171000,13478,NonRef,-0.016983021,0.647610745,-4.9,0.593610059,4.9,1,1,1,3,16
03171500,13573,NonRef,-0.078964952,0.641589747,-8.8,0.598641914,8.8,1,1,1,3,17
03167000,13491,NonRef,-0.041455675,0.440469505,33.3,0.747961618,33.3,0,0,0,0,14
03167500,13493,Ref   ,-0.227943649,0.704611584,-3.7,0.543479845,3.7,1,1,1,3,10
03165000,13497,Ref   ,-13.15464645,0.56690509,8.2,0.658084199,8.2,1,1,1,3,10
03168000,13501,NonRef,0.018131678,0.765563816,-5.3,0.484174871,5.3,1,1,1,3,16
03165500,13507,NonRef,-0.003851703,0.758532686,-7.2,0.491377099,7.2,1,1,1,3,15
03164000,13511,Ref   ,-0.289344418,0.770347732,-6.6,0.479209361,6.6,1,1,1,3,14
03161000,13542,Ref   ,-0.504756358,0.7281853,-9.1,0.521346417,9.1,1,1,1,3,19
03180000,13551,NonRef,-0.180226531,0.588589116,-9.7,0.641380447,9.7,1,1,1,3,18
03184500,13595,NonRef,-0.252780119,0.726062172,-4.6,0.523377119,4.6,1,1,1,3,16
03179000,13556,NonRef,-0.132734973,0.497356683,-25.6,0.708956975,25.6,0,0,0,0,20
03178500,13557,Ref   ,0.150225338,0.277371314,-38.9,0.850020248,38.9,0,0,0,0,8
03173000,13565,Ref   ,-0.187274044,0.718748984,-13,0.530318739,13,1,1,1,3,13
03175500,13564,NonRef,-0.127192275,0.573522771,-24.6,0.653036827,24.6,1,1,1,3,10
03176500,13567,NonRef,-0.010836785,0.662971845,-7.3,0.580527791,7.3,1,1,1,3,20
03177710,13581,NonRef,-0.294839189,0.584383292,-11.6,0.644643022,11.6,1,1,1,3,18
03185000,13603,NonRef,-0.715900528,0.651906888,-7.2,0.589973017,7.2,1,1,1,3,17
03185400,13598,NonRef,-0.226746543,0.73270453,-3.5,0.516981737,3.5,1,1,1,3,17
03198000,15446,NonRef,-0.130667475,0.684581133,-13.1,0.56160861,13.1,1,1,1,3,23
03200500,13616,NonRef,0.415290616,0.292736867,-32,0.8409656,32,0,0,0,0,17
03198500,13625,NonRef,0.141889019,0.392092819,-28.6,0.779665936,28.6,0,0,0,0,16
03199000,13620,NonRef,0.048722612,NA,NA,NA,NA,0,0,0,0,16
03198350,13628,Ref   ,-0.960431484,0.620743481,-2.1,0.61577444,2.1,1,1,1,3,14
03202750,13636,NonRef,-2.146562704,0.665970648,-2,0.577930446,2,1,1,1,3,7
03202400,13638,NonRef,-0.032669062,0.651302737,-20.9,0.590486461,20.9,1,1,1,3,17
03203600,15421,NonRef,-0.169579885,0.61857416,-6.8,0.617578934,6.8,1,1,1,3,16
03011020,13659,NonRef,0.035398098,0.548922748,-21.6,0.671607267,21.6,1,1,1,3,14
